START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,hour,weekday,month,day_type,part_of_day
19/11/2016 21:14,19/11/2016 21:35,Business,Apex,Cary,5.4,Customer Visit,21,Saturday,11,Weekend,Night
20/11/2016 10:27,20/11/2016 11:32,Business,Cary,Cary,39.2,Between Offices,10,Sunday,11,Weekend,Morning
20/11/2016 11:58,20/11/2016 12:28,Business,Cary,Cary,6.4,Customer Visit,11,Sunday,11,Weekend,Morning
20/11/2016 14:58,20/11/2016 15:07,Business,Cary,Cary,2.7,Meeting,14,Sunday,11,Weekend,Afternoon
20/11/2016 17:45,20/11/2016 18:37,Business,Cary,Cary,18.5,Errand/Supplies,17,Sunday,11,Weekend,Evening
21/11/2016 13:37,21/11/2016 13:49,Business,Cary,Cary,2.5,Meal/Entertain,13,Monday,11,Weekday,Afternoon
21/11/2016 14:34,21/11/2016 14:44,Business,Cary,Cary,2.1,Meal/Entertain,14,Monday,11,Weekday,Afternoon
21/11/2016 17:50,21/11/2016 18:04,Business,Cary, Santa Monica,6.7,Errand/Supplies,17,Monday,11,Weekday,Evening
21/11/2016 18:18,21/11/2016 18:27,Business,Los Angeles,Morrisville,3.5,Meal/Entertain,18,Monday,11,Weekday,Evening
21/11/2016 18:43,21/11/2016 18:51,Business,Morrisville,Cary,3.4,Errand/Supplies,18,Monday,11,Weekday,Evening
22/11/2016 15:12,22/11/2016 15:27,Business,Cary,Cary,5.5,Meeting,15,Tuesday,11,Weekday,Afternoon
22/11/2016 15:31,22/11/2016 15:44,Business,Cary,Cary,4.1,Meeting,15,Tuesday,11,Weekday,Afternoon
22/11/2016 15:51,22/11/2016 16:43,Business,Cary,Cary,12.7,Customer Visit,15,Tuesday,11,Weekday,Afternoon
22/11/2016 18:18,22/11/2016 18:28,Business,Cary,Morrisville,3,Meal/Entertain,18,Tuesday,11,Weekday,Evening
22/11/2016 21:02,22/11/2016 21:14,Business,Morrisville,Cary,3.5,Customer Visit,21,Tuesday,11,Weekday,Night
23/11/2016 15:34,23/11/2016 15:50,Business,Cary,Cary,5.9,Meal/Entertain,15,Wednesday,11,Weekday,Afternoon
23/11/2016 16:18,23/11/2016 16:29,Business,Cary,Cary,1.9,Personal,16,Wednesday,11,Weekday,Afternoon
23/11/2016 16:49,23/11/2016 17:00,Business,Cary,Cary,3.3,Personal,16,Wednesday,11,Weekday,Afternoon
23/11/2016 18:37,23/11/2016 18:47,Business,Cary,Cary,1.3,Personal,18,Wednesday,11,Weekday,Evening
25/11/2016 11:47,25/11/2016 12:04,Business,Cary,Durham,10.3,Meeting,11,Friday,11,Weekday,Morning
25/11/2016 13:13,25/11/2016 13:31,Business,Durham,Cary,11.1,Meeting,13,Friday,11,Weekday,Afternoon
26/11/2016 15:54,26/11/2016 15:59,Business,Cary,Cary,1.4,Personal,15,Saturday,11,Weekend,Afternoon
26/11/2016 17:00,26/11/2016 17:12,Business,Cary,Apex,5.1,Meeting,17,Saturday,11,Weekend,Evening
26/11/2016 17:36,26/11/2016 17:56,Business,Apex,Holly Springs,9,Meeting,17,Saturday,11,Weekend,Evening
26/11/2016 18:29,26/11/2016 19:04,Business,Holly Springs,Cary,13.3,Between Offices,18,Saturday,11,Weekend,Evening
26/11/2016 19:47,26/11/2016 19:54,Business,Cary,Cary,2.5,Errand/Supplies,19,Saturday,11,Weekend,Evening
27/11/2016 15:59,27/11/2016 16:06,Business,Cary,Morrisville,3.3,Meal/Entertain,15,Sunday,11,Weekend,Afternoon
27/11/2016 18:55,27/11/2016 19:09,Business,Morrisville,Cary,2.9,Personal,18,Sunday,11,Weekend,Evening
30/11/2016 11:03,30/11/2016 11:34,Business,Cary,Raleigh,8.5,Customer Visit,11,Wednesday,11,Weekday,Morning
30/11/2016 11:53,30/11/2016 12:35,Business,Raleigh,Morrisville,6.7,Temporary Site,11,Wednesday,11,Weekday,Morning
30/11/2016 12:43,30/11/2016 12:53,Business,Morrisville,Cary,3.1,Personal,12,Wednesday,11,Weekday,Afternoon
01/12/2016 7:44,01/12/2016 7:59,Business,Cary,Cary,5.5,Meeting,7,Thursday,12,Weekday,Morning
01/12/2016 8:37,01/12/2016 8:53,Business,Cary,Cary,5.5,Errand/Supplies,8,Thursday,12,Weekday,Morning
01/12/2016 18:00,01/12/2016 18:12,Business,Cary,Morrisville,2.9,Meal/Entertain,18,Thursday,12,Weekday,Evening
01/12/2016 20:36,01/12/2016 20:46,Business,Morrisville,Cary,2.9,Customer Visit,20,Thursday,12,Weekday,Evening
02/12/2016 12:12,02/12/2016 12:23,Business,Cary,Apex,5.1,Meal/Entertain,12,Friday,12,Weekday,Afternoon
02/12/2016 13:07,02/12/2016 13:22,Business,Apex,Cary,5.3,Customer Visit,13,Friday,12,Weekday,Afternoon
02/12/2016 20:41,02/12/2016 20:48,Business,Cary,Morrisville,3.3,Meal/Entertain,20,Friday,12,Weekday,Evening
02/12/2016 22:59,02/12/2016 23:07,Business,Morrisville,Cary,3,Customer Visit,22,Friday,12,Weekday,Night
03/12/2016 18:35,03/12/2016 18:56,Business,Cary,Wake Co.,6.6,Errand/Supplies,18,Saturday,12,Weekend,Evening
03/12/2016 19:08,03/12/2016 19:15,Business,Wake Co.,Morrisville,1.8,Personal,19,Saturday,12,Weekend,Evening
03/12/2016 20:31,03/12/2016 20:41,Business,Morrisville,Cary,3,Customer Visit,20,Saturday,12,Weekend,Evening
04/12/2016 18:56,04/12/2016 19:03,Business,Cary,Morrisville,2.9,Meal/Entertain,18,Sunday,12,Weekend,Evening
04/12/2016 20:23,04/12/2016 20:34,Business,Morrisville,Cary,3.4,Customer Visit,20,Sunday,12,Weekend,Evening
05/12/2016 18:04,05/12/2016 18:17,Business,Cary,Cary Park,4.1,Personal,18,Monday,12,Weekday,Evening
05/12/2016 19:22,05/12/2016 19:37,Business,Cary,Cary Park,3.8,Meal/Entertain,19,Monday,12,Weekday,Evening
07/12/2016 12:03,07/12/2016 12:32,Business,Cary,Cary Park,6.6,Meeting,12,Wednesday,12,Weekday,Afternoon
07/12/2016 12:35,07/12/2016 12:46,Business,Cary,Cary Park,4,Meeting,12,Wednesday,12,Weekday,Afternoon
07/12/2016 19:53,07/12/2016 20:13,Business,Cary,Cary Park,7,Customer Visit,19,Wednesday,12,Weekday,Evening
07/12/2016 21:13,07/12/2016 21:50,Business,Cary,Cary Park,6.9,Meal/Entertain,21,Wednesday,12,Weekday,Night
08/12/2016 14:19,08/12/2016 14:32,Business,Cary,Cary Park,3.4,Errand/Supplies,14,Thursday,12,Weekday,Afternoon
08/12/2016 14:53,08/12/2016 15:02,Business,Cary,Cary Park,3.4,Errand/Supplies,14,Thursday,12,Weekday,Afternoon
08/12/2016 19:22,08/12/2016 19:27,Business,Cary,Cary Park,2,Meeting,19,Thursday,12,Weekday,Evening
08/12/2016 21:26,08/12/2016 21:31,Business,Cary,Cary Park,2,Errand/Supplies,21,Thursday,12,Weekday,Night
09/12/2016 12:09,09/12/2016 12:24,Business,Cary,Apex,5.1,Errand/Supplies,12,Friday,12,Weekday,Afternoon
09/12/2016 13:15,09/12/2016 13:43,Business,Apex,Cary,8.8,Temporary Site,13,Friday,12,Weekday,Afternoon
09/12/2016 20:11,09/12/2016 20:34,Business,Cary,Cary,5.6,Meeting,20,Friday,12,Weekday,Evening
09/12/2016 22:03,09/12/2016 22:57,Business,Cary,Cary,18.9,Customer Visit,22,Friday,12,Weekday,Night
10/12/2016 12:43,10/12/2016 13:16,Business,Cary,Fuquay-Varina,15.6,Meeting,12,Saturday,12,Weekend,Afternoon
10/12/2016 14:42,10/12/2016 15:18,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies,14,Saturday,12,Weekend,Afternoon
10/12/2016 18:17,10/12/2016 18:27,Business,Cary,Morrisville,3,Meal/Entertain,18,Saturday,12,Weekend,Evening
10/12/2016 22:09,10/12/2016 22:21,Business,Morrisville,Cary,3.1,Customer Visit,22,Saturday,12,Weekend,Night
11/12/2016 16:06,11/12/2016 16:16,Business,Cary,Morrisville,3,Meal/Entertain,16,Sunday,12,Weekend,Afternoon
11/12/2016 19:05,11/12/2016 19:15,Business,Morrisville,Cary,4.8,Errand/Supplies,19,Sunday,12,Weekend,Evening
11/12/2016 21:48,11/12/2016 21:56,Business,Cary,Cary,2.1,Errand/Supplies,21,Sunday,12,Weekend,Night
12/12/2016 13:22,12/12/2016 13:32,Business,Cary,Cary,3.1,Errand/Supplies,13,Monday,12,Weekday,Afternoon
12/12/2016 13:36,12/12/2016 13:51,Business,Cary,Apex,4.4,Meal/Entertain,13,Monday,12,Weekday,Afternoon
12/12/2016 14:26,12/12/2016 14:39,Business,Apex,Cary,4.7,Customer Visit,14,Monday,12,Weekday,Afternoon
12/12/2016 17:51,12/12/2016 18:01,Business,Cary,Morrisville,3,Meal/Entertain,17,Monday,12,Weekday,Evening
12/12/2016 20:48,12/12/2016 20:57,Business,Morrisville,Cary,3,Customer Visit,20,Monday,12,Weekday,Evening
13/12/2016 18:19,13/12/2016 18:29,Business,Cary,Cary,4.2,Errand/Supplies,18,Tuesday,12,Weekday,Evening
13/12/2016 20:20,13/12/2016 20:29,Business,Cary,Cary,4.1,Meal/Entertain,20,Tuesday,12,Weekday,Evening
14/12/2016 16:52,14/12/2016 17:10,Business,Cary,Cary,3.4,Personal,16,Wednesday,12,Weekday,Afternoon
14/12/2016 17:22,14/12/2016 17:34,Business,Cary,Cary,3.3,Personal,17,Wednesday,12,Weekday,Evening
14/12/2016 17:50,14/12/2016 18:00,Business,Cary,Morrisville,3,Meal/Entertain,17,Wednesday,12,Weekday,Evening
14/12/2016 20:24,14/12/2016 20:40,Business,Morrisville,Cary,3.1,Customer Visit,20,Wednesday,12,Weekday,Evening
15/12/2016 14:20,15/12/2016 14:54,Business,Cary,Morrisville,10.6,Meeting,14,Thursday,12,Weekday,Afternoon
17/12/2016 15:38,17/12/2016 16:12,Business,Los Angeles, Santa Monica,4.8,Airport/Travel,15,Saturday,12,Weekend,Afternoon
17/12/2016 17:19,17/12/2016 17:59,Business,Los Angeles, Santa Monica,5.3,Temporary Site,17,Saturday,12,Weekend,Evening
18/12/2016 13:03,18/12/2016 13:41,Business,Los Angeles, Santa Monica,4.9,Errand/Supplies,13,Sunday,12,Weekend,Afternoon
18/12/2016 16:38,18/12/2016 17:25,Business,Los Angeles, Santa Monica,10.2,Errand/Supplies,16,Sunday,12,Weekend,Afternoon
18/12/2016 20:35,18/12/2016 21:04,Business,Los Angeles, Santa Monica,9.2,Personal,20,Sunday,12,Weekend,Evening
19/12/2016 13:04,19/12/2016 13:08,Business,Rawalpindi, Santa Monica,0.7,Errand/Supplies,13,Monday,12,Weekday,Afternoon
19/12/2016 13:24,19/12/2016 13:35,Business,Los Angeles, Santa Monica,1.3,Personal,13,Monday,12,Weekday,Afternoon
19/12/2016 14:07,19/12/2016 14:15,Business,Los Angeles, Santa Monica,2.5,Personal,14,Monday,12,Weekday,Afternoon
19/12/2016 14:18,19/12/2016 14:32,Business,Los Angeles, Santa Monica,5.3,Personal,14,Monday,12,Weekday,Afternoon
19/12/2016 14:37,19/12/2016 14:50,Business,Los Angeles, Santa Monica,5.4,Personal,14,Monday,12,Weekday,Afternoon
19/12/2016 15:09,19/12/2016 15:38,Business,Los Angeles,Rawalpindi,10.2,Customer Visit,15,Monday,12,Weekday,Afternoon
19/12/2016 19:55,19/12/2016 20:30,Business,Los Angeles, Santa Monica,11,Meeting,19,Monday,12,Weekday,Evening
20/12/2016 8:49,20/12/2016 9:24,Business,Los Angeles,Rawalpindi,12,Personal,8,Tuesday,12,Weekday,Morning
20/12/2016 10:30,20/12/2016 10:48,Business,Rawalpindi,Rawalpindi,3.3,Errand/Supplies,10,Tuesday,12,Weekday,Morning
20/12/2016 11:30,20/12/2016 12:17,Business,Rawalpindi, Santa Monica,19.4,Meeting,11,Tuesday,12,Weekday,Morning
20/12/2016 13:14,20/12/2016 13:20,Business,Los Angeles, Santa Monica,1.7,Errand/Supplies,13,Tuesday,12,Weekday,Afternoon
21/12/2016 7:42,21/12/2016 8:10,Business,Los Angeles, Santa Monica,11.5,Meeting,7,Wednesday,12,Weekday,Morning
21/12/2016 12:51,21/12/2016 13:33,Business,Los Angeles, Santa Monica,16.2,Meeting,12,Wednesday,12,Weekday,Afternoon
21/12/2016 15:38,21/12/2016 15:49,Business,Los Angeles, Santa Monica,2,Errand/Supplies,15,Wednesday,12,Weekday,Afternoon
21/12/2016 19:49,21/12/2016 20:35,Business,Los Angeles,Rawalpindi,12,Meeting,19,Wednesday,12,Weekday,Evening
21/12/2016 20:56,21/12/2016 23:42,Business,Rawalpindi, Santa Monica,103,Meeting,20,Wednesday,12,Weekday,Evening
22/12/2016 15:40,22/12/2016 16:38,Business,Los Angeles, Santa Monica,32.3,Meeting,15,Thursday,12,Weekday,Afternoon
22/12/2016 17:04,22/12/2016 17:20,Business,Los Angeles, Santa Monica,5.3,Customer Visit,17,Thursday,12,Weekday,Evening
22/12/2016 17:27,22/12/2016 17:53,Business,Los Angeles, Santa Monica,11.6,Meeting,17,Thursday,12,Weekday,Evening
22/12/2016 17:56,22/12/2016 18:29,Business,Los Angeles, Santa Monica,23.2,Meeting,17,Thursday,12,Weekday,Evening
22/12/2016 18:31,22/12/2016 18:37,Business,Los Angeles, Santa Monica,3.2,Errand/Supplies,18,Thursday,12,Weekday,Evening
22/12/2016 18:38,22/12/2016 18:47,Business,Los Angeles, Santa Monica,12.3,Temporary Site,18,Thursday,12,Weekday,Evening
23/12/2016 14:15,23/12/2016 15:25,Business,Los Angeles, Santa Monica,9.6,Meeting,14,Friday,12,Weekday,Afternoon
23/12/2016 16:23,23/12/2016 16:34,Business,Los Angeles, Santa Monica,1.3,Errand/Supplies,16,Friday,12,Weekday,Afternoon
31/12/2016 15:03,31/12/2016 15:38,Business,Los Angeles, Santa Monica,16.2,Meeting,15,Saturday,12,Weekend,Afternoon
31/12/2016 21:32,31/12/2016 21:50,Business,Katunayake,Gampaha,6.4,Temporary Site,21,Saturday,12,Weekend,Night
31/12/2016 22:08,31/12/2016 23:51,Business,Gampaha,Ilukwatta,48.2,Temporary Site,22,Saturday,12,Weekend,Night
